hour,A10,A100-SXM4-80GB,GPU-series-1,H800,GPU-series-2,A800-SXM4-80GB
2578,3331.949999999994,2670.0,1329.0,1765.0,829.0,157.0
2579,3330.849999999994,2689.0,1330.0,1381.0,836.0,157.0
2580,3331.549999999994,2765.0,1329.0,1445.0,836.0,157.0
2581,3327.349999999994,2827.0,1329.5,1413.0,836.0,157.0
2582,3325.649999999994,2821.0,1331.5,1381.0,836.0,157.0
2583,3326.849999999994,2843.0,1331.5,1381.0,864.0,157.0
2584,3330.549999999994,2838.0,1331.5,1381.0,856.0,157.0
2585,3325.6499999999937,2840.0,1332.5,1381.0,846.0,157.0
2586,3322.049999999994,2772.0,1331.0,1381.0,841.0,157.0
2587,3325.1499999999937,2798.0,1332.0,1381.0,833.0,157.0
2588,3326.049999999994,2821.0,1333.0,1349.0,835.0,157.0
2589,3322.949999999994,2874.0,1332.0,1445.0,859.0,157.0
2590,3321.949999999994,2916.0,1333.0,1509.0,827.0,157.0
2591,3317.349999999994,2874.0,1333.0,1477.0,859.0,157.0
2592,3264.949999999994,2418.0,1328.0,141.0,864.0,174.0
2593,3265.749999999994,2531.0,1330.0,141.0,870.0,172.0
2594,3264.249999999994,2409.0,1329.0,141.0,862.0,155.0
2595,3265.949999999994,2391.0,1330.0,141.0,854.0,155.0
2596,3271.049999999994,2380.0,1330.0,125.0,853.0,155.0
2597,3274.449999999994,2389.0,1329.0,125.0,853.0,155.0
2598,3281.849999999994,2376.0,1330.0,125.0,853.0,155.0
2599,3280.649999999994,2420.0,1330.0,805.0,849.0,155.0
2600,3281.5499999999943,2403.0,1329.0,677.0,873.0,159.0
2601,3282.4499999999944,2444.0,1330.0,725.0,874.0,143.0
2602,3285.2499999999945,2893.0,1330.0,1285.0,898.0,215.0
2603,3289.4499999999944,3012.0,1329.0,1165.0,897.0,182.0
2604,3285.649999999994,3022.0,1330.0,1213.0,903.0,180.0
2605,3285.649999999994,2959.0,1330.0,1213.0,886.0,180.0
2606,3294.649999999994,3191.0,1329.0,1405.0,912.0,182.0
2607,3301.5499999999943,3263.0,1330.0,1885.0,915.0,203.0
2608,3298.649999999994,3354.0,1330.0,1717.0,899.0,149.0
2609,3325.5499999999943,3569.0,1329.0,1429.0,934.0,157.0
2610,3341.249999999994,3225.0,1331.0,1485.0,963.0,167.0
2611,3343.5499999999943,3310.0,1334.0,1430.0,926.0,151.0
2612,3340.0499999999943,3271.0,1374.0,1431.0,937.0,165.0
2613,3388.9499999999944,3350.0,1340.0,1474.0,882.0,160.0
2614,3395.149999999994,3317.0,1339.0,1471.0,866.0,153.0
2615,3364.749999999994,3092.0,1342.0,1430.0,866.0,153.0
2616,3355.249999999994,2956.0,1332.0,822.0,598.0,142.0
2617,3363.749999999994,2930.0,1334.0,326.0,590.0,147.0
2618,3351.849999999994,2556.5,1329.0,326.0,557.0,129.0
2619,3348.849999999994,2558.5,1330.0,326.0,549.0,128.0
2620,3356.549999999994,2572.5,1333.0,326.0,549.0,132.0
2621,3353.6499999999937,2607.5,1333.0,326.0,549.0,130.0
2622,3356.8499999999935,2592.5,1333.0,326.0,549.0,137.0
2623,3365.9499999999935,2593.5,1332.0,326.0,549.0,127.0
2624,3313.4499999999935,2549.0,1336.0,326.0,551.0,126.0
2625,3317.3499999999935,2646.0,1333.0,1070.0,550.0,142.0
2626,3313.1499999999937,2995.0,1334.0,1566.0,607.0,185.0
2627,3365.449999999994,3133.5,1335.0,1086.0,674.0,197.0
2628,3409.249999999994,2948.5,1334.0,1086.0,600.0,199.0
2629,3370.0499999999943,2966.5,1333.0,1134.0,589.0,202.0
2630,3368.0499999999943,3241.0,1379.0,1230.0,810.0,177.0
2631,3360.0499999999943,3495.5,1337.0,1278.0,657.0,179.0
2632,3343.249999999994,3241.0,1377.0,1526.0,830.0,166.0
2633,3364.249999999994,3414.0,1369.0,1926.0,865.0,172.0
2634,3328.449999999994,3515.0,1371.0,1550.0,707.0,162.0
2635,3345.549999999994,3566.0,1367.0,2024.0,665.0,180.0
2636,3334.2499999999936,3290.5,1343.0,1398.0,759.0,189.0
2637,3341.3499999999935,3251.0,1339.0,1471.0,609.0,165.0
2638,3332.8499999999935,3243.0,1356.0,1423.0,652.0,160.0
2639,3329.8499999999935,3280.0,1343.0,1422.0,565.0,162.0
2640,3330.8499999999935,3213.0,1340.0,1478.0,749.0,166.0
2641,3326.4499999999935,3236.0,1337.0,1510.0,709.0,165.0
2642,3326.7499999999936,3147.0,1338.0,1478.0,765.0,167.0
2643,3301.2499999999936,3062.0,1338.0,1478.0,693.0,167.0
2644,3326.2499999999936,2997.0,1337.0,870.0,665.0,167.0
2645,3331.1499999999937,2985.0,1337.0,870.0,661.0,166.0
2646,3312.9499999999935,2948.0,1337.0,870.0,665.0,162.0
2647,3307.9499999999935,2957.0,1338.0,870.0,713.0,179.0
2648,3304.3499999999935,2911.0,1337.0,870.0,749.0,162.0
2649,3343.3499999999935,3239.5,1337.0,1422.0,712.0,162.0
2650,3318.1499999999937,3385.5,1340.0,1638.0,1031.0,173.0
2651,3351.949999999994,3547.5,1342.0,1696.0,1259.0,167.0
2652,3261.449999999994,3233.5,1341.0,1700.0,912.0,165.0
2653,3264.949999999994,3070.0,1344.0,1466.0,928.0,152.0
2654,3277.949999999994,3154.5,1344.0,1373.0,1170.0,159.0
2655,3276.449999999994,3571.5,1341.0,1458.0,1045.0,173.0
2656,3280.949999999994,3641.0,1343.0,1565.0,974.0,175.0
2657,3245.449999999994,3632.5,1343.0,1404.0,1037.0,189.0
2658,3242.949999999994,3272.0,1341.0,1346.0,949.0,175.0
2659,3255.449999999994,3617.0,1341.0,1298.0,1173.0,199.0
2660,3242.6499999999937,3460.0,1339.0,1276.0,1041.0,227.0
2661,3235.449999999994,3525.0,1342.0,1238.0,1105.0,173.0
2662,3224.449999999994,3230.0,1337.0,1572.0,937.0,163.0
2663,3226.449999999994,3310.0,1338.0,1428.0,991.0,162.0
2664,3222.949999999994,3210.0,1338.0,1436.0,942.0,176.0
2665,3195.949999999994,3132.5,1338.0,1388.0,924.0,162.0
2666,3195.949999999994,3169.5,1338.0,1412.0,941.0,159.0
2667,3201.449999999994,3082.0,1342.0,1404.0,938.0,159.0
2668,3190.949999999994,2996.0,1338.0,1404.0,915.0,159.0
2669,3196.949999999994,2986.0,1339.0,1404.0,916.0,159.0
2670,3189.949999999994,2982.0,1336.0,1404.0,939.0,159.0
2671,3188.949999999994,2981.0,1338.0,1404.0,956.0,191.0
2672,3196.449999999994,2938.0,1339.0,1404.0,942.0,175.0
2673,3213.449999999994,2999.0,1337.0,1476.0,1019.0,175.0
2674,3207.449999999994,3259.5,1335.0,1988.0,1299.0,186.0
2675,3224.949999999994,3267.0,1350.0,2356.0,1410.0,177.0
2676,3220.449999999994,3211.5,1350.0,1691.0,947.0,177.0
2677,3236.949999999994,3238.0,1350.0,3091.0,1107.0,176.0
2678,3226.349999999994,3303.0,1355.0,2043.0,1122.0,182.0
2679,3238.249999999994,3421.5,1356.0,2243.0,1166.0,178.0
2680,3244.449999999994,3386.5,1361.0,1747.0,1225.0,182.0
2681,3235.449999999994,3369.0,1364.0,1763.0,1221.0,191.0
2682,3248.449999999994,3285.0,1359.0,1683.0,900.0,184.0
2683,3268.449999999994,3324.0,1359.0,1699.0,1238.0,181.0
2684,3271.949999999994,3267.0,1365.0,1787.0,1160.0,182.0
2685,3271.449999999994,3238.0,1364.0,1619.0,1096.0,168.0
2686,3275.949999999994,3119.5,1364.0,2235.0,1088.0,167.0
2687,3270.949999999994,3125.5,1364.0,1899.0,1074.0,168.0
2688,3266.949999999994,3077.5,1364.0,1707.0,1186.0,171.0
2689,3255.949999999994,3029.5,1364.0,1707.0,1101.0,171.0
2690,3258.949999999994,3014.5,1364.0,1683.0,1064.0,201.0
2691,3259.949999999994,2924.5,1364.0,1683.0,1054.0,177.0
2692,3252.449999999994,2883.5,1364.0,1683.0,1216.0,161.0
2693,3243.549999999994,2881.5,1364.0,1683.0,1145.0,177.0
2694,3245.049999999994,2859.5,1364.0,1683.0,1151.0,169.0
2695,3238.049999999994,2838.5,1364.0,1683.0,1170.0,165.0
2696,3235.049999999994,2875.5,1364.0,1803.0,1124.0,169.0
2697,3221.549999999994,2934.0,1364.0,2051.0,1132.0,167.0
2698,3226.049999999994,3067.5,1364.0,2331.0,1181.0,172.0
2699,3232.549999999994,3207.5,1364.0,2299.0,1102.0,214.0
2700,3230.049999999994,3039.5,1360.0,1801.0,1051.0,178.0
2701,3194.049999999994,3092.5,1360.0,2489.0,1059.0,185.0
2702,3208.049999999994,3600.0,1366.0,2193.0,1058.0,193.0
2703,3200.049999999994,3624.0,1366.0,1769.0,1392.0,183.0
2704,3231.049999999994,3856.0,1366.0,1705.0,1145.0,193.0
2705,3214.549999999994,3768.5,1366.0,1705.0,1379.0,280.0
2706,3205.049999999994,3498.5,1366.0,1705.0,1075.0,198.0
2707,3199.049999999994,3384.0,1366.0,1705.0,1401.0,173.0
2708,3204.549999999994,3163.0,1366.0,1673.0,1076.0,216.0
2709,3199.549999999994,3118.0,1362.0,1689.0,1068.0,184.0
2710,3177.549999999994,3237.0,1362.0,1833.0,1116.0,173.0
2711,3165.049999999994,3181.0,1362.0,1761.0,1094.0,186.0
2712,3163.549999999994,3066.0,1362.0,1785.0,1081.0,173.0
2713,3153.549999999994,3106.0,1362.0,1721.0,1074.0,171.0
2714,3157.049999999994,2975.0,1362.0,1625.0,1074.0,154.0
2715,3153.049999999994,2955.0,1362.0,1625.0,1077.0,146.0
2716,3154.049999999994,2931.0,1362.0,1625.0,1076.0,130.0
2717,3156.049999999994,2891.0,1362.0,1625.0,1074.0,162.0
2718,3158.549999999994,2914.0,1362.0,1625.0,1075.0,130.0
2719,3155.049999999994,2887.0,1362.0,1625.0,1059.0,130.0
2720,3137.049999999994,2866.0,1362.0,1369.0,1057.0,130.0
2721,3139.049999999994,2904.0,1362.0,1369.0,1033.0,130.0
2722,3131.549999999994,3032.0,1362.0,1433.0,1016.0,130.0
2723,3128.049999999994,3057.0,1362.0,1457.0,995.0,130.0
2724,3156.049999999994,3007.5,1362.0,1729.0,1006.0,130.0
2725,3161.049999999994,3020.5,1362.0,1673.0,994.0,130.0
2726,3156.049999999994,3071.5,1362.0,1729.0,994.0,130.0
2727,3162.549999999994,3011.5,1362.0,1689.0,1002.0,138.0
2728,3154.549999999994,3040.0,1362.0,1913.0,1002.0,156.0
2729,3151.549999999994,2997.5,1362.0,1857.0,1063.0,159.0
2730,3156.549999999994,3020.5,1362.0,1801.0,1072.0,140.0
2731,3152.449999999994,3048.5,1362.0,1865.0,1065.0,173.0
2732,3150.949999999994,3019.5,1362.0,1889.0,1055.0,157.0
2733,3149.949999999994,3037.5,1362.0,2265.0,1054.0,156.0
2734,3151.949999999994,3513.5,1362.0,2433.0,1127.0,156.0
2735,3144.449999999994,3374.5,1362.0,2185.0,1064.0,178.0
2736,3146.449999999994,3392.5,1362.0,1633.0,1064.0,174.0
2737,3147.449999999994,3360.5,1362.0,1649.0,1320.0,174.0
2738,3117.949999999994,3461.0,1362.0,1657.0,1057.0,156.0
2739,3113.449999999994,3388.5,1362.0,1657.0,994.0,156.0
2740,3115.949999999994,3358.0,1362.0,1657.0,991.0,156.0
2741,3117.949999999994,3324.0,1362.0,1657.0,990.0,156.0
2742,3113.449999999994,3325.0,1362.0,1657.0,991.0,188.0
2743,3111.449999999994,3345.0,1362.0,1601.0,989.0,140.0
2744,3109.949999999994,3346.0,1362.0,1601.0,989.0,140.0
2745,3105.549999999994,3443.0,1362.0,1641.0,988.0,140.0
2746,3102.549999999994,3464.0,1363.0,1669.0,990.0,142.0
2747,3107.049999999994,3478.0,1363.0,2493.0,995.0,150.0
2748,3110.549999999994,3532.0,1361.0,2661.0,991.0,150.0
2749,3112.049999999994,3484.0,1360.0,1757.0,1006.0,143.0
2750,3106.049999999994,3486.5,1360.0,1708.0,996.0,143.0
2751,3104.049999999994,3440.0,1360.0,1676.0,1020.0,147.0
2752,3135.049999999994,3507.5,1360.0,1932.0,1024.0,142.0
2753,3128.549999999994,3373.5,1360.0,1708.0,1000.0,175.0
2754,3124.049999999994,3341.5,1360.0,1684.0,999.0,172.0
2755,3121.049999999994,3368.0,1360.0,1692.0,1030.0,173.0
2756,3125.049999999994,3461.0,1360.0,1692.0,1043.0,175.0
2757,3123.049999999994,3517.0,1360.0,1684.0,1059.0,169.0
2758,3121.049999999994,3526.5,1360.0,1684.0,1070.0,169.0
2759,3118.049999999994,3537.5,1361.0,1692.0,1153.0,181.0
2760,3122.049999999994,3567.5,1360.0,1772.0,1103.0,166.0
2761,3117.049999999994,3516.5,1361.0,1684.0,1091.0,174.0
2762,3125.549999999994,3440.5,1361.0,1684.0,1077.0,165.0
2763,3094.549999999994,3350.0,1361.0,1684.0,1046.0,165.0
2764,3082.049999999994,3269.0,1362.0,1684.0,1046.0,173.0
2765,3075.049999999994,3289.0,1361.0,1684.0,1046.0,165.0
2766,3079.049999999994,3282.0,1362.0,1684.0,990.0,149.0
2767,3075.949999999994,3290.0,1360.0,1684.0,972.0,147.0
2768,3070.049999999994,3361.0,1360.0,1684.0,1030.0,150.0
2769,3070.549999999994,3365.0,1360.0,1780.0,762.0,147.0
2770,3120.6499999999937,3547.0,1361.0,1797.0,1119.0,172.0
2771,3099.449999999994,3497.5,1361.0,1900.0,1120.0,198.0
2772,3103.449999999994,3444.0,1364.0,1788.0,1424.0,175.0
2773,3101.449999999994,3303.0,1362.0,1708.0,1283.0,141.0
2774,3092.949999999994,3468.5,1361.0,1752.0,1591.0,206.0
2775,3112.449999999994,3581.0,1364.0,1884.0,1264.0,218.0
2776,3101.449999999994,3479.0,1361.0,1936.0,1551.0,253.0
2777,3128.949999999994,3669.5,1361.0,2401.0,1385.0,237.0
2778,3109.949999999994,3494.5,1359.0,1968.0,1278.0,173.0
2779,3149.449999999994,3244.5,1361.0,1968.0,1598.0,172.0
2780,3151.949999999994,3262.5,1362.0,1448.0,1388.0,175.0
2781,3144.249999999994,3228.5,1366.0,1576.0,1320.0,177.0
2782,3131.749999999994,3631.0,1365.0,1752.0,1163.0,174.0
2783,3121.949999999994,4113.0,1397.0,1736.0,1163.0,166.0
2784,3175.949999999994,3358.0,1377.0,2072.0,1309.0,169.0
2785,3128.449999999994,3288.0,1376.0,1656.0,1245.0,172.0
2786,3109.949999999994,3257.0,1375.0,1640.0,1139.0,170.0
2787,3106.949999999994,3243.5,1376.0,1640.0,1196.0,165.0
2788,3103.849999999994,3227.5,1379.0,1640.0,789.0,161.0
2789,3095.649999999994,3179.5,1382.0,1640.0,828.0,160.0
2790,3093.4499999999944,3170.5,1379.0,1640.0,683.0,144.0
2791,3105.8499999999945,3199.5,1377.0,1672.0,658.0,143.0
2792,3081.5499999999943,3169.0,1376.0,1624.0,793.0,146.0
2793,3076.9499999999944,3255.0,1378.0,1800.0,1017.0,142.0
2794,3108.4499999999944,3457.5,1381.0,1944.0,1248.0,185.0
2795,3145.9499999999944,3518.5,1392.0,1728.0,1227.0,249.0
2796,3135.4499999999944,3369.0,1376.0,1632.0,1248.0,235.0
2797,3137.4499999999944,3246.0,1377.0,1632.0,1395.0,195.0
2798,3127.4499999999944,3665.0,1377.0,1632.0,1341.0,264.0
2799,3137.9499999999944,3727.5,1367.0,1632.0,1257.0,193.0
2800,3133.4499999999944,3602.5,1363.0,1729.0,1244.0,176.0
2801,3084.4499999999944,3635.0,1369.0,1745.0,1352.0,186.0
2802,3115.9499999999944,3541.0,1369.0,1640.0,1353.0,151.0
2803,3098.9499999999944,3508.0,1366.0,1705.0,1271.0,159.0
2804,3110.4499999999944,3507.5,1378.0,1504.0,1207.0,171.0
2805,3064.4499999999944,3517.0,1372.0,1700.0,1350.0,161.0
2806,3068.9499999999944,3366.0,1366.0,1368.0,1395.0,169.0
2807,3090.9499999999944,3526.0,1400.5,1304.0,1696.5,163.0
2808,3133.4499999999944,3487.0,1399.5,1688.0,1804.5,163.0
2809,3121.4499999999944,3427.0,1396.5,1544.0,1500.5,167.0
2810,3123.9499999999944,3389.0,1401.5,1688.0,1593.5,166.0
2811,3123.649999999994,3335.0,1396.5,1672.0,1497.5,166.0
2812,3116.4499999999944,3270.0,1396.5,1672.0,1467.5,146.0
2813,3122.4499999999944,3253.0,1399.5,1544.0,1437.5,146.0
2814,3122.4499999999944,3212.0,1398.5,1544.0,1359.5,146.0
2815,3120.9499999999944,2936.0,1401.5,1544.0,1288.5,146.0
2816,3111.4499999999944,3016.0,1405.5,1800.0,1246.5,145.0
2817,3118.4499999999944,3048.0,1403.5,1896.0,1324.5,146.0
2818,3158.4499999999944,3670.5,1401.5,1680.0,1294.5,148.0
2819,3096.9499999999944,3933.5,1384.0,2027.0,1543.0,166.0
2820,3143.9499999999944,3490.5,1385.0,1779.0,1340.0,177.0
2821,3087.4499999999944,3331.5,1381.0,1770.0,1347.0,167.0
2822,3087.7499999999945,3424.0,1384.0,1733.0,1473.5,166.0
2823,3118.5499999999943,3515.0,1390.0,1853.0,1413.5,166.0
2824,3192.249999999994,3558.5,1389.0,1721.0,1290.0,149.0
2825,3134.8499999999945,3539.0,1420.0,1716.0,1763.0,157.0
2826,3149.149999999994,3334.5,1402.0,1696.0,1449.0,173.0
2827,3093.7499999999945,3372.5,1384.0,2048.0,1419.0,173.0
2828,3087.0499999999947,3371.5,1382.0,1736.0,1631.0,189.0
2829,3088.849999999995,3411.5,1376.0,1736.0,1114.0,161.0
2830,3109.5499999999947,3276.5,1379.0,1792.0,1330.0,153.0
2831,3054.749999999995,3309.0,1363.5,1784.0,1558.0,160.0
2832,3065.349999999995,3281.0,1387.0,1784.0,1293.0,166.0
2833,3067.449999999995,3224.0,1396.0,1784.0,1286.5,161.0
2834,3061.5499999999947,3207.0,1391.0,2040.0,1300.5,162.0
2835,3042.849999999995,3157.0,1392.0,1784.0,1285.5,160.0
2836,3042.849999999995,3130.0,1398.0,1784.0,1477.5,156.0
2837,3040.849999999995,3055.0,1393.0,1752.0,1206.5,156.0
2838,3046.849999999995,3104.0,1392.0,1472.0,1158.5,157.0
2839,3047.749999999995,3104.0,1390.0,1472.0,1149.5,153.0
2840,3045.849999999995,3073.0,1389.0,1984.0,1068.5,152.0
2841,3049.649999999995,3087.0,1388.0,1936.0,1423.5,163.0
2842,3078.049999999995,3300.5,1396.5,1800.0,1511.5,223.0
2843,3043.649999999995,3116.5,1387.5,2034.0,1304.5,181.0
2844,3042.4499999999953,3003.5,1390.0,1682.0,1476.0,168.0
2845,3050.3499999999954,2922.5,1350.0,1682.0,1440.0,172.0
2846,3053.7499999999955,3352.5,1365.0,1691.0,1990.0,170.0
2847,3082.4499999999953,4026.5,1367.5,2026.0,1856.5,191.0
2848,3063.649999999995,3591.0,1362.5,1736.0,1333.5,173.0
2849,3060.749999999995,3421.0,1361.0,1936.0,1297.0,145.0
2850,3045.749999999995,3358.0,1350.0,1672.0,1283.0,153.0
2851,3051.449999999995,3336.0,1352.0,1632.0,1495.0,145.0
2852,3056.449999999995,3281.0,1351.0,1488.0,1274.0,201.0
2853,3047.449999999995,3358.0,1345.0,1536.0,1051.0,229.0
2854,3053.449999999995,3308.5,1346.0,2088.0,1060.0,157.0
2855,3046.6499999999946,3073.0,1346.0,1576.0,1092.0,169.0
2856,3059.6499999999946,3069.0,1388.0,1520.0,1622.0,171.0
2857,3067.449999999995,3036.0,1394.0,1488.0,1235.0,170.0
2858,3058.449999999995,2948.0,1395.0,1408.0,1269.0,165.0
2859,3061.449999999995,2951.0,1396.0,1592.0,1262.0,165.0
2860,3053.449999999995,2880.0,1382.0,1592.0,1253.0,149.0
2861,3044.449999999995,2839.0,1372.0,1592.0,1277.0,149.0
2862,3053.449999999995,2797.0,1384.0,1592.0,1293.0,149.0
2863,3046.449999999995,2795.0,1367.0,1592.0,1237.0,149.0
2864,3047.449999999995,2745.0,1364.0,1344.0,1237.0,149.0
2865,3051.449999999995,2823.0,1365.0,1352.0,1320.0,150.0
2866,3055.449999999995,3103.0,1363.0,1424.0,1584.0,150.0
2867,3059.449999999995,3224.0,1364.0,1800.0,1545.0,146.0
2868,3050.449999999995,3313.0,1362.0,1704.0,1365.0,210.0
2869,3044.449999999995,3217.0,1360.0,1672.0,1665.0,182.0
2870,3045.449999999995,3050.0,1359.0,1704.0,1265.0,182.0
2871,3053.449999999995,3193.0,1363.0,1696.0,1765.0,210.0
2872,3059.449999999995,3173.0,1365.0,1712.0,1276.0,189.0
2873,3053.449999999995,3324.0,1367.0,1696.0,1466.0,175.0
2874,3049.949999999995,3330.0,1367.0,1680.0,1512.0,142.0
2875,3043.749999999995,3076.0,1365.0,1680.0,1219.0,143.0
2876,3046.449999999995,2998.0,1365.0,1680.0,1264.0,144.0
2877,3033.449999999995,3167.5,1361.0,1696.0,1235.0,156.0
2878,3033.449999999995,3192.5,1353.0,1720.0,1289.0,122.0
2879,3034.449999999995,3259.5,1351.0,1688.0,1201.0,122.0
2880,3034.449999999995,3253.5,1348.0,1648.0,1240.0,131.0
2881,3032.449999999995,3214.5,1347.0,1768.0,1231.0,131.0
2882,3143.949999999995,3357.0,1378.0,1656.0,1355.0,130.0
2883,3165.949999999995,3252.0,1377.0,1656.0,1402.0,130.0
2884,3158.949999999995,3254.0,1377.0,1656.0,1393.0,130.0
2885,3144.749999999995,3193.0,1381.0,1656.0,1376.0,130.0
2886,3149.949999999995,3238.0,1378.0,1656.0,1328.0,132.0
2887,3148.949999999995,3267.0,1379.0,1592.0,1319.0,133.0
2888,3145.949999999995,3262.0,1380.0,1592.0,1343.0,131.0
2889,3147.949999999995,3306.0,1374.0,1616.0,1366.0,130.0
2890,3142.949999999995,3400.5,1375.0,1680.0,1326.0,162.0
2891,3142.949999999995,3277.5,1379.0,1912.0,1446.0,122.0
2892,3141.949999999995,3228.0,1376.0,1672.0,1350.0,134.0
2893,3139.949999999995,3202.5,1376.0,1672.0,1352.0,138.0
2894,3138.949999999995,3203.5,1380.0,1672.0,1057.0,142.0
2895,3138.949999999995,3226.0,1378.0,1672.0,1161.0,131.0
2896,3137.949999999995,3268.0,1379.0,1672.0,1081.0,138.0
2897,3137.949999999995,3177.0,1354.0,1672.0,1057.0,123.0
2898,3137.949999999995,3282.5,1352.0,1672.0,1097.0,115.0
2899,3136.949999999995,3151.5,1352.0,1672.0,1049.0,133.0
2900,3136.949999999995,3203.5,1353.0,1704.0,1010.0,149.0
2901,3138.949999999995,3252.0,1351.0,1704.0,1107.0,140.0
2902,3138.949999999995,3175.0,1350.0,1432.0,1000.0,121.0
2903,3138.949999999995,3170.0,1351.0,1432.0,1095.0,125.0
2904,3139.949999999995,3261.0,1349.0,1496.0,902.0,136.0
2905,3141.949999999995,3219.0,1348.0,1432.0,982.0,131.0
2906,3147.249999999995,3178.5,1350.0,1432.0,854.0,129.0
2907,3135.249999999995,3097.5,1348.0,1440.0,1102.0,123.0
2908,3131.249999999995,3051.5,1348.0,1440.0,1161.0,122.0
2909,3132.249999999995,3020.5,1348.0,1440.0,874.0,121.0
2910,3133.249999999995,3014.5,1347.0,1184.0,865.0,121.0
2911,3131.249999999995,3035.0,1347.0,1184.0,943.0,112.0
2912,3131.249999999995,3065.0,1347.0,1184.0,855.0,112.0
2913,3130.249999999995,3177.0,1347.0,1184.0,855.0,129.0
2914,3127.249999999995,3258.0,1347.0,1224.0,1023.0,136.0
2915,3124.249999999995,3253.0,1348.0,1456.0,1199.0,154.0
2916,3124.249999999995,3207.5,1348.0,1696.0,1215.0,93.0
2917,3125.249999999995,3200.0,1348.0,1944.0,1159.0,87.0
2918,3127.249999999995,3177.0,1347.0,1928.0,1109.0,87.0
2919,3127.249999999995,3157.0,1349.0,2192.0,1141.0,78.0
2920,3127.249999999995,3203.0,1347.0,1701.0,1037.0,87.0
2921,3126.249999999995,3262.0,1347.0,1976.0,1237.0,97.0
2922,3127.249999999995,3199.5,1347.0,1680.0,1141.0,102.0
2923,3126.249999999995,3216.5,1347.0,1680.0,1206.0,96.0
2924,3126.249999999995,3214.5,1347.0,1672.0,1247.0,93.0
2925,3125.249999999995,3171.5,1347.0,1672.0,1223.0,97.0
2926,3128.249999999995,3197.0,1347.0,1672.0,1175.0,79.0
2927,3127.249999999995,3219.0,1347.0,1664.0,1135.0,69.0
2928,3129.249999999995,3261.0,1347.0,1648.0,1441.0,74.0
2929,3127.249999999995,3220.0,1347.0,1648.0,1339.0,75.0
2930,3128.249999999995,3180.0,1347.0,1896.0,1322.0,72.0
2931,3128.249999999995,3137.0,1347.0,1640.0,1075.0,72.0
2932,3128.249999999995,3070.0,1347.0,1640.0,1082.0,72.0
2933,3128.249999999995,3050.0,1347.0,1640.0,1122.0,76.0
2934,3133.249999999995,3051.0,1349.0,1640.0,1136.0,76.0
2935,3132.249999999995,3061.0,1349.0,1640.0,1032.0,72.0
2936,3130.249999999995,3073.0,1349.0,1640.0,1072.0,76.0
2937,3132.249999999995,3093.0,1350.0,1648.0,1104.0,76.0
2938,3134.249999999995,3226.0,1350.0,1696.0,1049.0,83.0
2939,3137.249999999995,3488.0,1349.0,2144.0,1076.0,89.0
2940,3135.249999999995,3261.0,1349.0,1728.0,1016.0,84.0
2941,3131.249999999995,3338.0,1348.0,1872.0,940.0,84.0
2942,3135.249999999995,3290.0,1349.0,1890.0,1126.0,87.0
2943,3141.549999999995,3559.5,1350.0,2354.0,988.0,143.0
2944,3145.649999999995,3697.5,1348.0,2186.0,1081.0,130.0
2945,3141.549999999995,3486.5,1348.0,1932.0,1517.0,152.0
2946,3140.549999999995,2918.0,1346.0,1378.0,1080.0,201.0
2947,3142.549999999995,3199.0,1348.0,2100.0,1293.0,266.0
2948,3137.049999999995,3616.0,1348.0,1562.0,1398.0,224.0
2949,3139.049999999995,3385.5,1347.0,1489.0,1357.0,212.0
2950,3136.049999999995,3281.5,1347.0,1465.0,1101.0,183.0
2951,3139.049999999995,3676.5,1347.0,1425.0,1253.0,213.0
2952,3135.049999999995,3513.5,1346.0,1489.0,1375.0,177.0
2953,3137.049999999995,3230.0,1350.0,1417.0,952.0,170.0
2954,3134.049999999995,3174.5,1348.0,1417.0,960.0,154.0
2955,3133.049999999995,3089.5,1352.0,1417.0,1045.0,154.0
2956,3135.049999999995,3112.5,1349.0,1417.0,1035.0,154.0
